1.300000,5,109,1,31,36,21,0,21
1.300000,5,109,1,0.778004,31,36,21,0,21
1.010000,5,0,1,1.000000,0,0,0,0,0
1.010000,5,0,0,1,1.000000,0,0,0,0,0
1.350000,5,178,9,0,0.637475,70,63,21,3,21
1.350000,5,193,24,0,0.606925,70,63,21,18,21
1.350000,5,112,112,0,0.771894,30,40,21,0,21
1.270000,5,107,107,0,0.782077,30,36,20,0,21
1.150000,5,63,62,1,0.871690,16,26,11,0,10
1.150000,5,63,62,1,0.871690,16,26,11,0,10
1.150000,5,63,62,1,0.871690,16,26,11,0,10
1.450000,5,144,144,0,0.706721,41,41,20,0,42
1.350000,5,112,112,0,0.771894,30,40,21,0,21
1.450000,5,503,503,0,0.690842,137,168,50,0,148
1.450000,5,173,173,0,0.706282,47,45,11,0,70
1.650000,5,239,239,0,0.594228,54,64,20,0,101
1.450000,5,102,102,0,0.792261,20,20,20,0,42
1.650000,5,101,101,0,0.794297,19,20,20,0,42
1.650000,5,101,101,0,0.794297,19,20,20,0,42
1.650000,5,101,101,0,0.794297,19,20,20,0,42
1.650000,5,101,101,0,0.794297,19,20,20,0,42
1.650000,5,195,195,0,0.668930,26,33,20,0,116
1.650000,5,195,195,0,0.668930,26,33,20,0,116
1.450000,5,165,165,0,0.719864,30,37,20,0,78
1.450000,5,165,165,0,0.719864,30,37,20,0,78
1.450000,5,165,165,0,0.719864,30,37,20,0,78
1.450000,5,165,165,0,0.719864,30,37,20,0,78
1.650000,5,195,195,0,0.668930,26,33,20,0,116
1.250000,5,107,107,0,0.818336,23,28,19,0,37
1.250000,5,108,21,0,0.816638,28,27,21,0,32
1.250000,5,143,0,1,0.757216,28,24,21,0,70
1.250000,5,114,114,0,0.806452,19,21,13,0,61
1.150000,5,72,72,1,0.877759,9,11,6,0,46
1.250000,5,114,114,0,0.806452,19,21,13,0,61
1.250000,5,143,0,1,0.757216,28,24,21,0,70
1.250000,5,114,114,0,0.806452,19,21,13,0,61
1.250000,5,111,111,1,0.811545,18,20,13,0,60
1.250000,5,10,6,0,0.600000,0,0,5,2,3
1.250000,3,1,0,1,0.923077,0,0,1
1.250000,3,3,3,0,0.769231,0,2,1
1.250000,5,973,973,0,0.797334,0,132,174,319,348
1.250000,5,314,314,0,0.880290,0,100,4,13,197
1.250000,5,57,57,0,0.824074,0,23,10,1,23
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,140,106,0,0.567901,26,42,65,3,4
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,31,31,1,0.808642,3,19,0,3,6
1.150000,5,306,306,1,0.874642,26,80,70,0,130
1.150000,5,306,306,1,0.874642,26,80,70,0,130
1.150000,5,306,306,1,0.874642,26,80,70,0,130
1.250000,5,459,459,0,0.811962,53,99,116,16,175
1.250000,3,85,85,1,0.805492,0,85,0
1.250000,3,85,85,1,0.805492,0,85,0
1.250000,3,85,85,1,0.805492,0,85,0
1.250000,3,85,85,1,0.805492,0,85,0
1.250000,3,85,85,1,0.805492,0,85,0
1.250000,3,85,85,1,0.805492,0,85,0
1.250000,3,85,85,1,0.805492,0,85,0
1.250000,5,91,91,1,0.887793,6,85,0,0,0
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,140,106,0,0.567901,26,42,65,3,4
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,107,107,0,0.669753,25,34,36,4,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.250000,3,23,23,1,0.796460,1,14,8
1.250000,5,110,110,0,0.660494,25,34,40,4,7
1.150000,5,144,108,0,0.555556,26,43,69,3,3
1.150000,5,107,107,0,0.669753,25,34,36,4,8
1.150000,5,110,110,0,0.660494,25,34,40,4,7
1.150000,5,110,110,0,0.660494,25,34,40,4,7
1.350000,5,108,106,0,0.666667,17,42,28,7,14
1.350000,5,107,105,0,0.669753,16,42,28,7,14
1.350000,5,91,91,0,0.676157,19,24,16,16,16
1.350000,3,101,101,0,0.743655,35,45,21
1.350000,3,101,101,0,0.743655,35,45,21
1.350000,3,101,101,0,0.743655,35,45,21
1.350000,3,46,46,0,0.661765,9,26,11
1.350000,3,46,46,0,0.661765,9,26,11
1.350000,3,73,73,1,0.759076,18,39,16
1.350000,3,228,228,0,0.485327,0,0,228
1.350000,3,378,378,0,0.573844,115,148,115
1.350000,3,119,119,0,0.653061,24,68,27
1.350000,3,102,102,1,0.678233,81,4,17
1.350000,3,105,105,1,0.713896,10,82,13
1.350000,3,151,151,1,0.581717,4,16,131
1.350000,3,148,148,0,0.740806,45,93,10
1.350000,3,120,120,0,0.665738,42,36,42
1.350000,3,326,326,1,0.755071,198,3,125
1.350000,3,114,114,1,0.750547,69,4,41
1.350000,3,172,172,1,0.673624,86,0,86
1.350000,3,154,154,0,0.783404,88,8,58
1.350000,3,50,50,0,0.579832,23,27,0
1.350000,3,230,230,1,0.763618,20,182,28
1.350000,3,84,84,1,0.683019,10,6,68
1.350000,3,30,30,0,0.594595,5,14,11
1.350000,3,187,187,1,0.822749,0,187,0
1.350000,3,11,11,0,0.666667,4,6,1
1.350000,3,25,25,0,0.671053,8,8,9
1.350000,3,70,70,1,0.600000,51,12,7
1.350000,3,154,154,0,0.663020,31,49,74
1.350000,3,15,15,0,0.680851,4,8,3
1.250000,3,125,125,0,0.672775,44,38,43
1.250000,3,46,46,0,0.776699,0,0,46
1.250000,3,555,555,1,0.549147,555,0,0
1.250000,3,211,211,1,0.685544,41,68,102
1.250000,3,10,10,0,0.855072,0,10,0
1.250000,3,53,53,1,0.766520,42,0,11
1.250000,3,252,252,1,0.653370,0,0,252
1.250000,3,99,99,0,0.750630,44,33,22
1.250000,3,61,61,0,0.713615,22,19,20
1.250000,3,215,215,1,0.749709,74,3,138
1.250000,3,7,7,0,0.695652,0,7,0
1.250000,3,8,8,0,0.652174,6,2,0
1.250000,3,7,7,0,0.794118,5,1,1
1.250000,3,278,278,1,0.743542,182,20,76
1.250000,3,43,9,0,0.671756,12,17,14
1.250000,3,76,37,0,0.662222,39,1,36
1.250000,3,44,44,0,0.648000,0,0,44
1.250000,3,309,1,0,0.439201,209,38,62
1.250000,3,45,28,0,0.733728,0,24,21
1.250000,3,303,188,0,0.697906,50,117,136
1.250000,3,98,0,1,0.132743,37,12,49
1.250000,3,477,1,1,0.004175,104,154,219
1.250000,3,100,33,0,0.661017,20,47,33
1.250000,3,51,1,0,0.598425,1,35,15
1.250000,3,71,0,1,0.643216,45,26,0
1.250000,3,85,0,1,0.667969,0,25,60
1.250000,3,149,105,0,0.811631,87,4,58
1.250000,5,63,9,0,0.744939,8,8,0,20,27
1.250000,5,128,7,0,0.828648,53,38,0,35,2
1.250000,5,89,50,0,0.817248,15,50,0,16,8
1.250000,5,147,26,0,0.746988,25,29,42,17,34
1.250000,5,724,0,1,0.739662,275,0,180,137,132
1.250000,5,181,0,1,0.623701,24,0,25,100,32
1.250000,5,328,1,0,0.642312,48,32,28,168,52
1.250000,5,46,5,0,0.682759,3,12,11,4,16
1.250000,5,198,1,0,0.631285,44,66,13,45,30
1.250000,5,354,18,0,0.711491,71,64,85,85,49
1.250000,5,616,0,1,0.278689,15,285,285,31,0
1.250000,5,305,0,1,0.329670,0,36,144,26,99
1.250000,5,17,2,0,0.540541,1,3,12,0,1
1.250000,5,588,0,1,0.528468,76,101,31,0,380
1.400000,5,115,7,0,0.467593,15,6,12,22,60
1.400000,5,768,76,0,0.553229,127,60,480,62,39
1.400000,5,65,0,1,0.532374,15,11,6,30,3
1.400000,5,617,11,0,0.493847,270,68,220,10,49
1.400000,5,638,259,0,0.690742,65,248,121,83,121
1.400000,5,416,63,0,0.664786,241,115,15,33,12
1.400000,5,349,74,0,0.730710,15,10,65,84,175
1.400000,5,427,60,0,0.596408,73,67,181,38,68
1.400000,5,368,138,0,0.729611,56,57,166,27,62
1.400000,5,57,36,0,0.810631,14,0,8,23,12
1.400000,5,688,0,1,0.406897,95,35,133,399,26
1.400000,5,230,15,0,0.487751,14,126,22,52,16
1.400000,5,587,108,0,0.445703,108,45,22,48,364
1.400000,5,706,7,0,0.699702,1,396,141,102,66
1.400000,5,287,6,0,0.692719,99,30,56,46,56
1.400000,5,166,59,0,0.500000,56,4,57,30,19
1.400000,5,946,0,1,0.434549,301,0,129,344,172
1.400000,5,852,0,1,0.306189,81,91,182,455,43
1.400000,5,248,248,0,0.609449,21,104,45,55,23
1.400000,5,466,465,1,0.703374,97,82,0,189,98
1.400000,5,659,659,1,0.716315,123,307,139,90,0
1.400000,5,171,171,1,0.774108,36,0,126,9,0
1.400000,5,100,100,0,0.642857,16,9,0,43,32
1.400000,5,514,514,0,0.686776,75,76,54,68,241
1.400000,5,42,42,0,0.794118,11,4,16,5,6
1.400000,5,168,166,0,0.811870,13,28,45,42,40
1.400000,5,390,390,0,0.771529,101,15,2,70,202
1.400000,5,190,190,0,0.622266,131,8,7,16,28
1.400000,5,146,146,1,0.708583,61,1,84,0,0
1.400000,5,191,191,1,0.723589,15,37,26,33,80
1.400000,5,404,404,0,0.721571,53,43,17,188,103
1.400000,5,307,307,1,0.696640,2,7,110,2,186
1.400000,5,44,44,1,0.836431,0,0,1,0,43
1.400000,5,200,200,0,0.752781,10,41,56,52,41
1.400000,5,173,173,1,0.720517,89,32,33,0,19
1.400000,5,188,188,0,0.692308,31,11,39,93,14
1.400000,5,225,225,1,0.814815,55,148,20,0,2
1.250000,5,300,300,1,0.707317,219,37,35,9,0
1.250000,5,95,95,0,0.771084,1,26,8,20,40
1.250000,5,163,163,1,0.824543,0,25,64,31,43
1.250000,5,474,474,1,0.567912,167,228,24,55,0
1.250000,5,223,223,1,0.801070,28,77,16,56,46
1.250000,5,71,71,1,0.879457,9,32,22,5,3
1.250000,5,147,147,0,0.755408,27,0,33,47,40
1.250000,5,161,161,1,0.815789,28,66,30,30,7
1.250000,5,260,260,1,0.708847,104,27,52,25,52
1.350000,5,227,227,1,0.737572,53,14,160,0,0
1.350000,5,127,127,1,0.816208,3,19,8,97,0
1.350000,5,85,85,0,0.667969,5,8,11,23,38
1.350000,5,189,189,1,0.771739,38,0,34,117,0
1.400000,5,314,314,1,0.719893,50,6,63,16,179
1.400000,5,161,161,0,0.720971,50,30,39,26,16
1.400000,5,72,72,1,0.619048,8,22,42,0,0
1.400000,5,132,132,0,0.738614,32,32,25,33,10
1.400000,5,197,197,0,0.763505,58,38,23,39,39
1.400000,5,141,141,0,0.689427,22,30,14,27,48
1.400000,5,318,318,1,0.713771,85,64,0,32,137
1.400000,5,119,119,0,0.692506,18,30,13,17,41
1.400000,5,14,14,0,0.774194,2,1,4,2,5
1.400000,5,297,297,1,0.764473,62,186,0,33,16
1.400000,5,365,365,0,0.776211,69,84,109,83,20
1.400000,5,235,235,0,0.769833,89,50,9,26,61
1.400000,5,191,190,0,0.645640,29,99,21,33,9
1.400000,5,211,211,0,0.727742,21,52,38,67,33
1.400000,5,55,55,1,0.751131,0,13,0,27,15
1.400000,5,195,195,0,0.726891,2,50,18,50,75
1.400000,5,91,91,1,0.628571,14,0,0,14,63
1.400000,5,132,132,0,0.684211,29,0,63,15,25
1.400000,5,95,95,1,0.785553,29,4,22,35,5
1.400000,5,124,124,0,0.673684,14,16,11,55,28
1.400000,5,210,210,1,0.703808,171,39,0,0,0
1.250000,5,226,226,0,0.745209,31,51,42,64,38
1.250000,5,32,32,0,0.779310,8,2,8,4,10
1.250000,5,21,21,0,0.796117,5,3,6,0,7
1.250000,5,67,67,1,0.857447,0,24,3,39,1
1.250000,5,241,240,0,0.771564,20,37,58,71,55
1.250000,5,134,134,1,0.809659,55,75,0,0,4
1.250000,5,88,88,1,0.816284,0,14,0,0,74
1.250000,5,239,239,0,0.601667,108,8,30,25,68
1.250000,5,530,530,1,0.597876,109,77,38,0,306
1.250000,5,19,19,0,0.827273,6,1,6,0,6
1.250000,5,161,161,0,0.767004,14,56,0,50,41
1.250000,5,91,91,1,0.783848,38,6,26,6,15
1.250000,5,20,20,1,0.836066,2,8,4,0,6
1.250000,5,41,41,1,0.765714,11,4,2,5,19
1.250000,5,92,92,0,0.786543,29,19,21,13,10
1.250000,5,59,59,1,0.757202,7,11,11,6,24
1.250000,5,166,166,0,0.790668,25,0,24,30,87
1.250000,5,269,269,0,0.746704,46,1,69,77,76
1.050000,5,54,54,1,0.916279,20,5,11,2,16
1.050000,5,40,40,1,0.929078,5,14,8,11,2
1.050000,5,65,65,1,0.889643,0,13,23,16,13
0.990000,5,14,14,1,0.978462,0,12,0,0,2
0.950000,5,4,4,1,0.974522,0,3,1,0,0
0.950000,5,2,2,1,0.998329,2,0,0,0,0
0.950000,5,326,0,1,0.466448,25,168,75,33,25
0.950000,5,330,0,1,0.629213,0,43,174,84,29
0.950000,5,63,0,1,0.762264,11,0,14,13,25
0.950000,5,63,0,1,0.835509,0,0,0,50,13
1.250000,3,192,33,0,0.670669,53,66,73
1.250000,3,84,3,0,0.659919,29,25,30
1.250000,3,114,7,0,0.702350,43,23,48
1.250000,3,124,124,1,0.641618,10,57,57
1.250000,3,99,99,1,0.741514,0,43,56
1.250000,3,21,21,0,0.708333,11,7,3
1.250000,3,40,40,1,0.685039,40,0,0
1.250000,3,94,94,1,0.721068,60,19,15
1.250000,3,44,44,0,0.752809,9,6,29
1.250000,3,9,9,0,0.709677,2,5,2
1.250000,3,140,140,0,0.765494,20,78,42
1.250000,3,307,307,1,0.621455,26,89,192
1.250000,3,80,80,0,0.752322,34,21,25
1.250000,3,15,15,1,0.769231,8,3,4
